0, True, 0.703, 0, 5.452 , 0 , 00:00:00.0028251
1, True, 0.6, 0, 5.456 , 0 , 00:00:00.0162457
2, True, 0.45, 0, 5.469 , 0 , 00:00:00.3803703
3, True, 0.3, 0, 5.478 , 0 , 00:00:00.7445164
4, True, 0.15, 0, 5.477 , 0 , 00:00:01.1091439
5, True, 0, 0, 5.48 , 0 , 00:00:01.4739143
6, True, -0.15, 0, 5.47 , 0 , 00:00:01.8386061
7, True, -0.3, 0, 5.461 , 0 , 00:00:02.2030875
8, True, -0.45, 0, 5.44 , 0 , 00:00:02.5662729
9, True, -0.6, 0, 5.42 , 0 , 00:00:02.9319795
10, True, -0.75, 0, 5.4 , 0 , 00:00:03.2960698
11, True, -0.9, 0, 5.38 , 0 , 00:00:03.6603189
12, True, -1.05, 0, 5.36 , 0 , 00:00:04.0248514
13, True, -1.2, 0, 5.32 , 0 , 00:00:04.3894739
14, True, -1.35, 0, 5.28 , 0 , 00:00:04.7543807
15, True, -1.5, 0, 5.24 , 0 , 00:00:05.1180930
16, True, -1.65, 0, 5.2 , 0 , 00:00:05.4827633
17, True, -1.8, 0, 5.14 , 0 , 00:00:05.8466723
18, True, -1.95, 0, 5.08 , 0 , 00:00:06.2119823
19, True, -2.1, 0, 5.02 , 0 , 00:00:06.5759733
20, True, -2.25, 0, 4.96 , 0 , 00:00:06.9406783
21, True, -2.4, 0, 4.9 , 0 , 00:00:07.3046020
22, True, -2.55, 0, 4.82 , 0 , 00:00:07.6696626
23, True, -2.7, 0, 4.74 , 0 , 00:00:08.0340181
24, True, -2.85, 0, 4.64 , 0 , 00:00:08.3982367
25, True, -3, 0, 4.54 , 0 , 00:00:08.7630630
26, True, -3.15, 0, 4.44 , 0 , 00:00:09.1272678
27, True, -3.3, 0, 4.34 , 0 , 00:00:09.4921864
28, True, -3.45, 0, 4.24 , 0 , 00:00:09.8567633
29, True, -3.6, 0, 4.1 , 0 , 00:00:14.0312934
30, True, -3.75, 0, 3.96 , 0 , 00:00:14.3955149
31, True, -3.9, 0, 3.82 , 0 , 00:00:14.7602102
32, True, -4.05, 0, 3.66 , 0 , 00:00:15.1249751
33, True, -4.2, 0, 3.5 , 0 , 00:00:15.4882777
34, True, -4.35, 0, 3.3 , 0 , 00:00:15.8536203
35, True, -4.5, 0, 3.1 , 0 , 00:00:16.2185229
36, True, -4.65, 0, 2.86 , 0 , 00:00:16.5822150
37, True, -4.8, 0, 2.6 , 0 , 00:00:16.9464706
38, True, -4.927, 0, 2.341 , 0 , 00:00:17.3116714
39, True, -5.047, 0, 2.065 , 0 , 00:00:17.6756400
40, True, -5.099, 0, 1.825 , 1 , 00:00:18.0401089
39, False, -5.047, 0, 2.065 , 1 , 00:00:18.4049144
38, False, -4.927, 0, 2.341 , 1 , 00:00:18.7693049
37, False, -4.8, 0, 2.6 , 1 , 00:00:19.1337129
36, False, -4.65, 0, 2.86 , 1 , 00:00:19.4980271
35, False, -4.5, 0, 3.1 , 1 , 00:00:19.8626237
34, False, -4.35, 0, 3.3 , 1 , 00:00:20.2264608
33, False, -4.2, 0, 3.5 , 1 , 00:00:20.5913940
32, False, -4.05, 0, 3.66 , 1 , 00:00:20.9558742
31, False, -3.9, 0, 3.82 , 1 , 00:00:21.3204658
30, False, -3.75, 0, 3.96 , 1 , 00:00:21.6848172
29, False, -3.6, 0, 4.1 , 1 , 00:00:22.0492246
28, False, -3.45, 0, 4.24 , 1 , 00:00:22.4140701
27, False, -3.3, 0, 4.34 , 1 , 00:00:22.7783876
26, False, -3.15, 0, 4.44 , 1 , 00:00:23.1431567
25, False, -3, 0, 4.54 , 1 , 00:00:23.5065436
24, False, -2.85, 0, 4.64 , 1 , 00:00:23.8716275
23, False, -2.7, 0, 4.74 , 1 , 00:00:24.2366861
22, False, -2.55, 0, 4.82 , 1 , 00:00:24.6006554
21, False, -2.4, 0, 4.9 , 1 , 00:00:24.9644235
20, False, -2.25, 0, 4.96 , 1 , 00:00:25.3297067
19, False, -2.1, 0, 5.02 , 1 , 00:00:25.6941275
18, False, -1.95, 0, 5.08 , 1 , 00:00:26.0585120
17, False, -1.8, 0, 5.14 , 1 , 00:00:26.4239459
16, False, -1.65, 0, 5.2 , 1 , 00:00:26.7868375
15, False, -1.5, 0, 5.24 , 1 , 00:00:27.1517859
14, False, -1.35, 0, 5.28 , 1 , 00:00:27.5160978
13, False, -1.2, 0, 5.32 , 1 , 00:00:27.8809138
12, False, -1.05, 0, 5.36 , 1 , 00:00:28.2457460
11, False, -0.9, 0, 5.38 , 1 , 00:00:28.6097157
10, False, -0.75, 0, 5.4 , 1 , 00:00:28.9742066
9, False, -0.6, 0, 5.42 , 1 , 00:00:29.3385216
8, False, -0.45, 0, 5.44 , 1 , 00:00:29.7038425
7, False, -0.3, 0, 5.461 , 1 , 00:00:30.0672023
6, False, -0.15, 0, 5.47 , 1 , 00:00:30.4318771
5, False, 0, 0, 5.48 , 1 , 00:00:30.7966979
4, False, 0.15, 0, 5.477 , 1 , 00:00:31.1610001
3, False, 0.3, 0, 5.478 , 1 , 00:00:31.5258684
2, False, 0.45, 0, 5.469 , 1 , 00:00:31.8901231
1, False, 0.6, 0, 5.456 , 1 , 00:00:32.2544438
0, False, 0.703, 0, 5.452 , 1 , 00:00:32.6187186
1, True, 0.6, 0, 5.456 , 1 , 00:00:32.9837430
2, True, 0.45, 0, 5.469 , 1 , 00:00:33.3471703
3, True, 0.3, 0, 5.478 , 1 , 00:00:33.7121621
4, True, 0.15, 0, 5.477 , 1 , 00:00:34.0767930
5, True, 0, 0, 5.48 , 1 , 00:00:34.4418404
6, True, -0.15, 0, 5.47 , 1 , 00:00:34.8049570
7, True, -0.3, 0, 5.461 , 1 , 00:00:35.1704890
8, True, -0.45, 0, 5.44 , 1 , 00:00:35.5347226
9, True, -0.6, 0, 5.42 , 1 , 00:00:35.8994144
10, True, -0.75, 0, 5.4 , 1 , 00:00:36.2638168
11, True, -0.9, 0, 5.38 , 1 , 00:00:36.6272961
12, True, -1.05, 0, 5.36 , 1 , 00:00:36.9922941
13, True, -1.2, 0, 5.32 , 1 , 00:00:37.3572718
14, True, -1.35, 0, 5.28 , 1 , 00:00:37.7217315
15, True, -1.5, 0, 5.24 , 1 , 00:00:38.0851840
16, True, -1.65, 0, 5.2 , 1 , 00:00:38.4501609
17, True, -1.8, 0, 5.14 , 1 , 00:00:38.8152785
18, True, -1.95, 0, 5.08 , 1 , 00:00:39.1797709
19, True, -2.1, 0, 5.02 , 1 , 00:00:39.5436587
20, True, -2.25, 0, 4.96 , 1 , 00:00:39.9075165
21, True, -2.4, 0, 4.9 , 1 , 00:00:40.2725634
22, True, -2.55, 0, 4.82 , 1 , 00:00:40.6381083
23, True, -2.7, 0, 4.74 , 1 , 00:00:41.0016961
24, True, -2.85, 0, 4.64 , 1 , 00:00:41.3654010
25, True, -3, 0, 4.54 , 1 , 00:00:41.7310059
26, True, -3.15, 0, 4.44 , 1 , 00:00:42.0957336
27, True, -3.3, 0, 4.34 , 1 , 00:00:42.4594606
28, True, -3.45, 0, 4.24 , 1 , 00:00:42.8242491
29, True, -3.6, 0, 4.1 , 1 , 00:00:43.1877244
30, True, -3.75, 0, 3.96 , 1 , 00:00:43.5531284
31, True, -3.9, 0, 3.82 , 1 , 00:00:43.9176129
32, True, -4.05, 0, 3.66 , 1 , 00:00:44.2818402
33, True, -4.2, 0, 3.5 , 1 , 00:00:44.6456250
34, True, -4.35, 0, 3.3 , 1 , 00:00:45.0106628
35, True, -4.5, 0, 3.1 , 1 , 00:00:45.3751376
36, True, -4.65, 0, 2.86 , 1 , 00:00:45.7395689
37, True, -4.8, 0, 2.6 , 1 , 00:00:46.1042371
38, True, -4.927, 0, 2.341 , 1 , 00:00:46.4680193
39, True, -5.047, 0, 2.065 , 1 , 00:00:46.8335304
40, True, -5.099, 0, 1.825 , 2 , 00:00:47.1975713
39, False, -5.047, 0, 2.065 , 2 , 00:00:47.5627356
38, False, -4.927, 0, 2.341 , 2 , 00:00:47.9257847
37, False, -4.8, 0, 2.6 , 2 , 00:00:48.2910897
36, False, -4.65, 0, 2.86 , 2 , 00:00:48.6552662
35, False, -4.5, 0, 3.1 , 2 , 00:00:49.0198481
34, False, -4.35, 0, 3.3 , 2 , 00:00:49.3844871
33, False, -4.2, 0, 3.5 , 2 , 00:00:49.7481089
32, False, -4.05, 0, 3.66 , 2 , 00:00:50.1133597
31, False, -3.9, 0, 3.82 , 2 , 00:00:50.4780144
30, False, -3.75, 0, 3.96 , 2 , 00:00:50.8423539
29, False, -3.6, 0, 4.1 , 2 , 00:00:51.2061170
28, False, -3.45, 0, 4.24 , 2 , 00:00:51.5712025
27, False, -3.3, 0, 4.34 , 2 , 00:00:51.9360088
26, False, -3.15, 0, 4.44 , 2 , 00:00:52.2999421
25, False, -3, 0, 4.54 , 2 , 00:00:52.6647646
24, False, -2.85, 0, 4.64 , 2 , 00:00:53.0283671
23, False, -2.7, 0, 4.74 , 2 , 00:00:53.3938369
22, False, -2.55, 0, 4.82 , 2 , 00:00:53.7578814
21, False, -2.4, 0, 4.9 , 2 , 00:00:54.1227620
20, False, -2.25, 0, 4.96 , 2 , 00:00:54.4862574
19, False, -2.1, 0, 5.02 , 2 , 00:00:54.8515387
18, False, -1.95, 0, 5.08 , 2 , 00:00:55.2161059
17, False, -1.8, 0, 5.14 , 2 , 00:00:55.5801806
16, False, -1.65, 0, 5.2 , 2 , 00:00:55.9450989
15, False, -1.5, 0, 5.24 , 2 , 00:00:56.3096470
14, False, -1.35, 0, 5.28 , 2 , 00:00:56.6736851
13, False, -1.2, 0, 5.32 , 2 , 00:01:03.1671380
12, False, -1.05, 0, 5.36 , 2 , 00:01:03.5324444
11, False, -0.9, 0, 5.38 , 2 , 00:01:03.8969077
10, False, -0.75, 0, 5.4 , 2 , 00:01:04.2613207
9, False, -0.6, 0, 5.42 , 2 , 00:01:04.6251068
8, False, -0.45, 0, 5.44 , 2 , 00:01:04.9902401
7, False, -0.3, 0, 5.461 , 2 , 00:01:05.3551224
6, False, -0.15, 0, 5.47 , 2 , 00:01:05.7189882
5, False, 0, 0, 5.48 , 2 , 00:01:06.0835092
4, False, 0.15, 0, 5.477 , 2 , 00:01:06.4473113
3, False, 0.3, 0, 5.478 , 2 , 00:01:06.8124221
2, False, 0.45, 0, 5.469 , 2 , 00:01:07.1768184
1, False, 0.6, 0, 5.456 , 2 , 00:01:07.5412778
0, False, 0.703, 0, 5.452 , 2 , 00:01:07.9051741
1, True, 0.6, 0, 5.456 , 2 , 00:01:08.2708497
2, True, 0.45, 0, 5.469 , 2 , 00:01:08.6352524
3, True, 0.3, 0, 5.478 , 2 , 00:01:08.9996219
4, True, 0.15, 0, 5.477 , 2 , 00:01:09.3637389
5, True, 0, 0, 5.48 , 2 , 00:01:09.7276441
6, True, -0.15, 0, 5.47 , 2 , 00:01:10.0926507
7, True, -0.3, 0, 5.461 , 2 , 00:01:10.4571377
8, True, -0.45, 0, 5.44 , 2 , 00:01:10.8213439
9, True, -0.6, 0, 5.42 , 2 , 00:01:11.1830864
10, True, -0.75, 0, 5.4 , 2 , 00:01:11.5470916
11, True, -0.9, 0, 5.38 , 2 , 00:01:11.9122273
12, True, -1.05, 0, 5.36 , 2 , 00:01:12.2775644
13, True, -1.2, 0, 5.32 , 2 , 00:01:12.6409569
14, True, -1.35, 0, 5.28 , 2 , 00:01:13.0047429
15, True, -1.5, 0, 5.24 , 2 , 00:01:13.3699135
16, True, -1.65, 0, 5.2 , 2 , 00:01:13.7342912
17, True, -1.8, 0, 5.14 , 2 , 00:01:14.0990978
18, True, -1.95, 0, 5.08 , 2 , 00:01:14.4639838
19, True, -2.1, 0, 5.02 , 2 , 00:01:14.8271120
20, True, -2.25, 0, 4.96 , 2 , 00:01:15.1922306
21, True, -2.4, 0, 4.9 , 2 , 00:01:15.5566690
22, True, -2.55, 0, 4.82 , 2 , 00:01:15.9212979
23, True, -2.7, 0, 4.74 , 2 , 00:01:16.2849870
24, True, -2.85, 0, 4.64 , 2 , 00:01:16.6499858
25, True, -3, 0, 4.54 , 2 , 00:01:17.0145238
26, True, -3.15, 0, 4.44 , 2 , 00:01:17.3799390
27, True, -3.3, 0, 4.34 , 2 , 00:01:17.7435307
28, True, -3.45, 0, 4.24 , 2 , 00:01:18.1074590
29, True, -3.6, 0, 4.1 , 2 , 00:01:18.4723755
30, True, -3.75, 0, 3.96 , 2 , 00:01:18.8369759
31, True, -3.9, 0, 3.82 , 2 , 00:01:19.2015267
32, True, -4.05, 0, 3.66 , 2 , 00:01:19.5652418
33, True, -4.2, 0, 3.5 , 2 , 00:01:19.9301472
34, True, -4.35, 0, 3.3 , 2 , 00:01:20.2954520
35, True, -4.5, 0, 3.1 , 2 , 00:01:20.6591664
36, True, -4.65, 0, 2.86 , 2 , 00:01:21.0244058
37, True, -4.8, 0, 2.6 , 2 , 00:01:21.3874859
38, True, -4.927, 0, 2.341 , 2 , 00:01:21.7529246
39, True, -5.047, 0, 2.065 , 2 , 00:01:22.1170944
