 6.452079 , 0
 6.452079 , 0
 0.074043 , 0
 0.08211047 , 0
 0.2191745 , 0
 0.3635449 , 0
 0.5025951 , 0
 0.6455767 , 0
 0.7825735 , 0
 0.8715347 , 0
 0.8417749 , 0
 0.6629454 , 0
 0.513227 , 0
 0.3197776 , 0
 0.1932445 , 0
 0.1300678 , 0
 0.1342373 , 0
 0.1810436 , 0
 0.2006883 , 0
 0.2008845 , 0
 0.176263 , 0
 0.1466188 , 0
 0.1292334 , 0
 0.1350539 , 0
 0.114611 , 0
 0.114926 , 0
 0.09095401 , 0
 0.07676244 , 0
 0.08036936 , 0
 0.09209241 , 0
 0.1161941 , 0
 0.1492058 , 0
 0.2269705 , 0
 0.3045206 , 0
 0.3526805 , 0
 0.4248051 , 0
 0.5053451 , 0
 0.5877985 , 0
 0.6800843 , 0
 0.8039837 , 0
 0.8858281 , 0
 1.006444 , 0
 1.112025 , 0
 0.7406067 , 0
 0.3065374 , 0
 0.1760815 , 0
 0.6341535 , 0
 1.03453 , 1
 1.323552 , 1
 1.469218 , 1
 1.360382 , 1
 1.178952 , 1
 0.8967198 , 1
 0.6846225 , 1
 0.5042628 , 1
 0.2993492 , 1
 0.1604271 , 1
 0.1184157 , 1
 0.2249261 , 1
 0.2829366 , 1
 0.3254681 , 1
 0.3651635 , 1
 0.4005927 , 1
 0.4307952 , 1
 0.4683672 , 1
 0.5289776 , 1
 0.5898903 , 1
 0.6065996 , 1
 0.6470315 , 1
 0.6479768 , 1
 0.6164466 , 1
 0.5530668 , 1
 0.4778637 , 1
 0.3751738 , 1
 0.2635609 , 1
 0.157098 , 1
 0.08177299 , 1
 0.0579496 , 1
 0.06662505 , 1
 0.1068637 , 1
 0.1666734 , 1
 0.2254264 , 1
 0.2542035 , 1
 0.08727492 , 1
 0.1325431 , 1
 0.2912281 , 1
 0.387069 , 1
 0.4260031 , 1
 0.3310781 , 1
 0.1582115 , 1
 0.1391046 , 1
 0.3473827 , 1
 0.521589 , 1
 0.6527963 , 1
 0.7171108 , 1
 0.775069 , 1
 0.797834 , 1
 0.7900695 , 1
 0.7553988 , 1
 0.6371539 , 1
 0.5986123 , 1
 0.5368834 , 1
 0.4723979 , 1
 0.3964441 , 1
 0.3101877 , 1
 0.2589231 , 1
 0.2048108 , 1
 0.1728375 , 1
 0.1451883 , 1
 0.1430965 , 1
 0.1594263 , 1
 0.1818676 , 1
 0.2310065 , 1
 0.2712354 , 1
 0.2852985 , 1
 0.3415121 , 1
 0.3698556 , 1
 0.4020433 , 1
 0.4656526 , 1
 0.531657 , 1
 0.2432381 , 1
 0.2775898 , 1
 0.4930645 , 1
 0.8288596 , 1
 1.093354 , 1
 1.286282 , 1
 1.382758 , 1
 1.459494 , 1
 1.422381 , 1
 1.323546 , 1
 1.216273 , 1
 1.115763 , 1
 0.948006 , 1
 0.8332682 , 1
 0.7249193 , 1
 0.6533345 , 1
 0.5889738 , 1
 0.5751436 , 1
 0.5290658 , 1
 0.5061198 , 1
 0.4817359 , 1
 0.4643153 , 1
 0.4088563 , 1
 0.3720543 , 1
 0.3189793 , 1
 0.2895723 , 1
 0.2733659 , 1
 0.2704072 , 1
 0.2724291 , 1
 0.2612467 , 1
 0.252704 , 1
 0.2412946 , 1
 0.2180756 , 1
 0.1917125 , 1
 0.1697714 , 1
 0.1641841 , 1
 0.1571824 , 1
 0.1654069 , 1
 0.1654069 , 1
 0.1067491 , 1
 0.2635696 , 1
 0.530386 , 1
 0.7767704 , 1
 0.9783307 , 1
 1.146867 , 1
 1.240824 , 1
 1.225131 , 1
 1.128769 , 1
 0.9603664 , 1
 0.7718804 , 1
 0.5992366 , 1
 0.4460381 , 1
 0.3084553 , 1
 0.2278777 , 1
 0.2177263 , 1
 0.4188386 , 1
 0.4687501 , 1
 0.8050656 , 1
 1.133872 , 1
 1.474451 , 1
 1.778347 , 1
 2.051102 , 1
 2.244225 , 1
 2.392313 , 1
 2.460576 , 1
 2.475535 , 1
 2.431114 , 1
 2.303621 , 1
 2.212453 , 1
 2.166898 , 1
 2.155494 , 1
 2.155494 , 1
 2.080959 , 1
 1.878464 , 1
 1.626673 , 1
 1.333099 , 1
 1.001711 , 1
 0.6535364 , 1
 0.3584105 , 1
 0.2016059 , 1
 0.1697566 , 1
 0.1545156 , 1
 0.1169263 , 1
 0.08953436 , 1
 0.1079495 , 1
 0.1533863 , 1
 0.1698125 , 1
 0.1708 , 1
 0.1943675 , 1
 0.2054938 , 1
 0.2164115 , 1
 0.2218717 , 1
 0.2524085 , 1
 0.2840786 , 1
 0.3218352 , 1
 0.3915048 , 1
 0.4365216 , 1
 0.4630982 , 1
 0.500155 , 1
 0.5241389 , 1
 0.5225924 , 1
 0.560914 , 1
 0.5883211 , 1
 0.6441492 , 1
 0.6762053 , 1
 0.329013 , 1
 0.347023 , 1
 0.2859456 , 1
 0.5834356 , 1
 0.900759 , 1
 1.218286 , 1
 1.423586 , 1
 1.540416 , 1
 1.538918 , 1
 1.497891 , 1
 1.357724 , 1
 1.206139 , 1
 1.052202 , 1
 0.9496572 , 1
 0.8398001 , 1
