36, False, 0, 2, 00:03:07.2417663
35, False, 0, 2, 00:03:07.7425511
34, False, 0, 2, 00:03:08.2420026
33, False, 0, 2, 00:03:08.6593080
32, False, 0, 2, 00:03:09.0766813
31, False, 0, 2, 00:03:09.5783592
30, False, 0, 2, 00:03:10.0735561
29, False, 0, 2, 00:03:10.5751394
28, False, 0, 2, 00:03:11.0735206
27, False, 0, 2, 00:03:11.4886598
26, False, 0, 2, 00:03:11.9887858
25, False, 0, 2, 00:03:12.4874112
24, False, 0, 2, 00:03:12.9862779
23, False, 0, 2, 00:03:13.4860337
22, False, 0, 2, 00:03:13.9854419
21, False, 0, 2, 00:03:14.4850205
20, False, 0, 2, 00:03:14.9851712
19, False, 0, 2, 00:03:15.4846129
18, False, 0, 2, 00:03:15.9868136
17, False, 0, 2, 00:03:16.4857846
16, False, 0, 2, 00:03:16.9860829
15, False, 0, 2, 00:03:17.4847714
14, False, 0, 2, 00:03:17.9841225
13, False, 0, 2, 00:03:18.4174875
12, False, 0, 2, 00:03:18.8492130
11, False, 0, 2, 00:03:19.2697973
10, False, 0, 2, 00:03:19.7336676
9, False, 0, 2, 00:03:20.1669410
8, False, 0, 2, 00:03:20.6680202
7, False, 0, 2, 00:03:21.0815957
6, False, 0, 2, 00:03:21.5134473
5, False, 0, 2, 00:03:21.9646895
4, False, 0, 2, 00:03:22.4148201
3, False, 0, 2, 00:03:22.8289007
2, False, 0, 2, 00:03:23.3297515
1, False, 0, 2, 00:03:23.7459432
0, False, 0, 2, 00:03:24.2471494
1, True, 0, 2, 00:03:24.7448936
2, True, 0, 2, 00:03:25.1769824
3, True, 0, 2, 00:03:25.6104597
4, True, 0, 2, 00:03:26.0275140
5, True, 0, 2, 00:03:26.4779192
6, True, 0, 2, 00:03:26.9084967
7, True, 0, 2, 00:03:27.4097984
8, True, 0, 2, 00:03:27.9078832
9, True, 0, 2, 00:03:28.3244216
10, True, 0, 2, 00:03:28.8241941
11, True, 0, 2, 00:03:29.2407866
12, True, 0, 2, 00:03:29.7407896
13, True, 0, 2, 00:03:30.2392515
14, True, 0, 2, 00:03:30.6736120
15, True, 0, 2, 00:03:31.1741545
16, True, 0, 2, 00:03:31.6709013
17, True, 0, 2, 00:03:32.0889579
18, True, 0, 2, 00:03:32.5069447
19, True, 0, 2, 00:03:33.0047647
20, True, 0, 2, 00:03:33.4188374
21, True, 0, 2, 00:03:33.9207536
22, True, 0, 2, 00:03:34.3379260
23, True, 0, 2, 00:03:34.8376651
24, True, 0, 2, 00:03:35.3357755
25, True, 0, 2, 00:03:35.7519988
26, True, 0, 2, 00:03:36.2531085
27, True, 0, 2, 00:03:36.7160670
28, True, 0, 2, 00:03:37.2169266
29, True, 0, 2, 00:03:37.7173707
30, True, 0, 2, 00:03:38.1324449
31, True, 0, 2, 00:03:38.5504415
32, True, 0, 2, 00:03:38.9676513
33, True, 0, 2, 00:03:39.4663536
34, True, 0, 2, 00:03:39.9494905
35, True, 0, 2, 00:03:40.4480175
36, True, 0, 2, 00:03:40.9467039
37, True, 0, 2, 00:03:41.4295209
38, True, 0, 2, 00:03:41.8484558
39, True, 0, 2, 00:03:42.2636501
40, True, 0, 2, 00:03:42.6802771
