 0 , 0
 2.097908 , 0
 2.072167 , 0
 1.873036 , 0
 1.10117 , 0
 0.9770403 , 0
 0.6718819 , 0
 0.3392065 , 0
 0.2559079 , 0
 0.1832912 , 0
 0.1372824 , 0
 0.1386214 , 0
 0.1419139 , 0
 0.1470768 , 0
 0.1573492 , 0
 0.1836317 , 0
 0.2143428 , 0
 0.2308823 , 0
 0.2446912 , 0
 0.237653 , 0
 0.2103418 , 0
 0.2124559 , 0
 0.1760705 , 0
 0.1693189 , 0
 0.1610039 , 0
 0.1579395 , 0
 0.1857881 , 0
 0.1816731 , 0
 0.1520653 , 0
 0.1542776 , 0
 0.18216 , 0
 0.199571 , 0
 0.1301451 , 0
 0.1341926 , 0
 0.1617953 , 0
 0.25112 , 0
 0.1553759 , 0
 0.1906695 , 0
 0.09637815 , 0
 0.1201238 , 0
 0.1080752 , 0
 0.0708208 , 0
 0.1009151 , 0
 0.06957254 , 0
 0.01953259 , 0
 0.05468222 , 0
 0.1394117 , 0
 0.1710858 , 0
 0.1616423 , 0
 0.1634165 , 0
 0.16624 , 0
 0.1679615 , 0
 0.1691457 , 0
 0.1666144 , 0
 0.1811118 , 0
 0.2406589 , 0
 0.2608039 , 0
 0.2591779 , 0
 0.2793857 , 0
 0.3300439 , 0
 0.3410163 , 0
 0.396501 , 0
 0.4336855 , 0
 0.367684 , 0
 0.3476404 , 0
 0.3782634 , 0
 0.4282092 , 0
 0.3997485 , 0
 0.3442559 , 0
 0.3407 , 0
 0.363505 , 0
 0.3238195 , 0
 0.3125151 , 0
 0.2869343 , 0
 0.2151712 , 0
 0.3302556 , 0
 0.3404935 , 0
 0.3542237 , 0
 0.3497254 , 0
 0.3815468 , 0
 0.468002 , 0
 0.3131856 , 0
 0.1019051 , 0
 0.06044277 , 0
 0.116776 , 0
 0.1035701 , 0
 0.1052648 , 0
 0.1336551 , 0
 0.1364995 , 0
 0.1376685 , 0
 0.1423547 , 0
 0.1446822 , 0
 0.1552215 , 0
 0.1630084 , 0
 0.1829268 , 0
 0.1783583 , 0
 0.1879855 , 0
 0.1829906 , 0
 0.1720231 , 0
 0.171037 , 0
 0.1697399 , 0
 0.1568383 , 0
 0.1453994 , 0
 0.1367843 , 0
 0.1381169 , 0
 0.1373778 , 0
 0.1420251 , 0
 0.1603933 , 0
 0.1973874 , 0
 0.2556923 , 0
 0.2645208 , 0
 0.313629 , 0
 0.3253676 , 0
 0.2756529 , 1
 0.2625577 , 1
 0.2576297 , 1
 0.1062612 , 1
 0.416414 , 1
 0.6216956 , 1
 0.4763235 , 1
 0.2123346 , 1
 0.1556886 , 1
 0.2469911 , 1
 0.275557 , 1
 0.252198 , 1
 0.2589063 , 1
 0.2633552 , 1
 0.30237 , 1
 0.2608769 , 1
 0.2199482 , 1
 0.2507679 , 1
 0.3253881 , 1
 0.3097117 , 1
 0.2539413 , 1
 0.2463954 , 1
 0.2202328 , 1
 0.1930428 , 1
