 6.680209 , 0
 6.680209 , 0
 0.2976541 , 0
 0.5806137 , 0
 0.4137719 , 0
 0.1910247 , 0
 0.1243386 , 0
 0.1128637 , 0
 0.1605244 , 0
 0.1627748 , 0
 0.103925 , 0
 0.09991419 , 0
 0.09336024 , 0
 0.1354329 , 0
 0.1115643 , 0
 0.09787581 , 0
 0.09689561 , 0
 0.1001097 , 0
 0.08976985 , 0
 0.08035948 , 0
 0.08341663 , 0
 0.08841438 , 0
 0.1148081 , 0
 0.09797107 , 0
 0.06355541 , 0
 0.06059848 , 0
 0.1647956 , 0
 0.1679264 , 0
 0.1234536 , 0
 0.09958161 , 0
 0.08047844 , 0
 0.0930904 , 0
 0.08310004 , 0
 0.07558317 , 0
 0.0861953 , 0
 0.0980436 , 0
 0.08138496 , 0
 0.1123358 , 0
 0.1023988 , 0
 0.05262427 , 0
 0.02730211 , 0
 0.0695269 , 1
 0.07783318 , 1
 0.1563153 , 1
 0.01204272 , 1
 0.2435346 , 1
 0.08599631 , 1
 0.1192843 , 1
 0.1519444 , 1
 0.1341409 , 1
 0.07338884 , 1
 0.08620007 , 1
 0.07941005 , 1
 0.07961047 , 1
 0.09442925 , 1
 0.08280019 , 1
 0.06477787 , 1
 0.09033719 , 1
 0.0674346 , 1
 0.05543274 , 1
 0.07353047 , 1
 0.03815418 , 1
 0.01955529 , 1
 0.0480851 , 1
 0.05194427 , 1
 0.0524991 , 1
 0.06478993 , 1
 0.06219794 , 1
 0.08871747 , 1
 0.05521815 , 1
 0.05099598 , 1
 0.07118667 , 1
 0.08010776 , 1
 0.04690037 , 1
 0.06547495 , 1
 0.06379308 , 1
 0.08194659 , 1
 0.07643974 , 1
 0.08391991 , 1
 0.0946111 , 1
 0.06594892 , 1
 0.07752477 , 1
 0.08726919 , 1
 0.07365032 , 1
 0.08763769 , 1
 0.0649221 , 1
 0.05246472 , 1
 0.100448 , 1
 0.07840762 , 1
 0.06024865 , 1
 0.0628335 , 1
 0.04758296 , 1
 0.03045075 , 1
 0.02594306 , 1
 0.03339028 , 1
 0.07036065 , 1
 0.03290182 , 1
 0.0512228 , 1
 0.03502673 , 1
 0.01643842 , 1
 0.04336831 , 1
 0.03717233 , 1
 0.05017189 , 1
 0.05865747 , 1
 0.05782185 , 1
 0.09146249 , 1
 0.07851414 , 1
 0.08810329 , 1
 0.117755 , 1
 0.08243164 , 1
 0.08380707 , 1
 0.096988 , 1
 0.0751707 , 1
 0.0868042 , 1
 0.1145495 , 1
 0.09939672 , 1
 0.06889066 , 1
 0.05428623 , 1
 0.06132228 , 1
 0.05806294 , 1
 0.1438647 , 1
 0.1069941 , 2
 0.1264351 , 2
 0.4660224 , 2
 0.3363223 , 2
 0.09294078 , 2
 0.09359835 , 2
 0.08393419 , 2
 0.03140388 , 2
 0.03702857 , 2
 0.01295041 , 2
 0.04078328 , 2
 0.05670394 , 2
 0.03860492 , 2
 0.03738988 , 2
 0.03480904 , 2
 0.06760181 , 2
 0.04962966 , 2
 0.09246004 , 2
 0.04542438 , 2
 0.0430574 , 2
 0.04437349 , 2
 0.04862774 , 2
 0.06987967 , 2
 0.07278161 , 2
 0.04938195 , 2
 0.0552048 , 2
 0.04114181 , 2
 0.04767768 , 2
 0.04731321 , 2
 0.03134415 , 2
 0.04363856 , 2
 0.05523167 , 2
 0.05264677 , 2
 0.05722271 , 2
 0.04926378 , 2
 0.06587646 , 2
 0.05005703 , 2
 0.02956218 , 2
 0.1021011 , 2
 0.07450414 , 2
 0.07242034 , 2
 0.05794265 , 2
 0.07625567 , 2
 0.03670071 , 2
 0.03309116 , 2
 0.09374581 , 2
 0.06723529 , 2
 0.04624052 , 2
 0.03835349 , 2
 0.04558526 , 2
 0.04573603 , 2
 0.03889961 , 2
 0.02848287 , 2
 0.05628734 , 2
 0.06415935 , 2
 0.05788957 , 2
 0.04726278 , 2
 0.04425893 , 2
 0.04499014 , 2
 0.07557231 , 2
 0.07402188 , 2
 0.03416559 , 2
 0.0497593 , 2
 0.03930461 , 2
 0.0614161 , 2
 0.0461272 , 2
 0.03720129 , 2
 0.02839884 , 2
 0.05845903 , 2
 0.07579772 , 2
 0.02016121 , 2
 0.0304854 , 2
 0.02829181 , 2
 0.03662062 , 2
 0.03923522 , 2
 0.0721701 , 2
 0.05476532 , 2
 0.08125021 , 2
 0.134539 , 2
 0.09000424 , 2
